price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
0.013,0.333,0.312,0.152,0.003,2.0,0,0,3,0.221,0.0,0.0,10.0,21,23
0.013,0.333,0.125,0.076,0.006,2.0,0,0,3,0.111,0.0,0.417,0.084,35,60
0.021,0.333,0.312,0.085,0.001,3.0,0,0,3,0.124,0.0,0.05,0.055,35,60
0.01,0.333,0.188,0.077,0.044,1.0,0,0,3,0.113,0.0,0.457,0.005,13,14
0.018,0.333,0.25,0.084,0.009,1.0,0,0,4,0.122,0.0,0.288,10.0,35,60
0.023,0.333,0.312,0.16,0.008,2.0,0,0,3,0.233,0.0,0.05,0.055,31,32
0.011,0.556,0.312,0.14,0.008,1.0,0,0,4,0.082,0.23,0.228,10.0,32,36
0.033,0.444,0.344,0.179,0.003,1.5,0,0,3,0.131,0.245,0.462,0.035,35,54
0.031,0.333,0.375,0.184,0.011,2.0,1,4,4,0.136,0.247,0.184,10.0,10,73
0.034,0.444,0.438,0.197,0.013,2.0,0,0,3,0.218,0.131,0.084,10.0,23,25
0.02,0.333,0.125,0.087,0.004,1.5,0,0,3,0.126,0.0,0.521,0.05,35,48
0.051,0.333,0.188,0.175,0.004,2.0,0,2,5,0.167,0.166,0.501,10.0,35,52
0.031,0.444,0.531,0.346,0.023,2.0,0,0,3,0.504,0.0,0.045,10.0,1,45
0.022,0.444,0.312,0.219,0.004,2.0,0,0,3,0.319,0.0,0.03,10.0,32,37
0.026,0.333,0.25,0.106,0.005,1.0,0,0,4,0.067,0.162,0.357,0.159,35,74
0.025,0.333,0.344,0.187,0.003,2.0,0,0,3,0.272,0.0,0.01,0.506,16,17
0.016,0.333,0.219,0.053,0.007,1.0,0,0,3,0.077,0.0,0.184,0.05,31,31
0.018,0.444,0.312,0.135,0.036,1.0,0,0,3,0.116,0.151,0.179,10.0,13,14
0.013,0.333,0.125,0.065,0.007,1.0,0,0,3,0.094,0.0,0.238,0.253,19,22
0.028,0.444,0.344,0.208,0.032,2.0,0,0,4,0.303,0.0,0.154,10.0,42,41
0.038,0.444,0.312,0.198,0.015,2.0,0,0,3,0.289,0.0,0.124,10.0,3,5
0.016,0.444,0.281,0.131,0.009,1.0,0,0,4,0.102,0.168,0.204,10.0,17,16
0.017,0.444,0.312,0.137,0.012,2.0,0,0,3,0.199,0.0,0.109,10.0,11,11
0.02,0.222,0.312,0.06,0.001,2.0,0,0,3,0.074,0.025,0.01,0.506,35,58
0.01,0.333,0.219,0.091,0.007,2.0,0,0,3,0.133,0.0,0.159,10.0,18,19
0.017,0.333,0.281,0.088,0.001,2.0,0,0,3,0.075,0.1,0.0,10.0,35,59
0.013,0.222,0.219,0.052,0.001,2.0,0,0,3,0.065,0.021,0.03,10.0,35,64
0.026,0.333,0.406,0.089,0.001,3.0,0,0,3,0.129,0.0,0.005,0.452,35,47
0.028,0.444,0.312,0.185,0.01,2.0,0,0,3,0.27,0.0,0.084,10.0,33,43
0.009,0.444,0.25,0.091,0.008,2.0,0,0,4,0.133,0.0,0.149,10.0,1,45
0.015,0.333,0.281,0.098,0.007,1.0,0,0,4,0.143,0.0,0.263,0.065,36,62
0.008,0.333,0.188,0.09,0.006,1.0,0,0,4,0.074,0.108,0.248,10.0,1,0
0.007,0.222,0.125,0.035,0.002,1.0,0,0,3,0.051,0.0,0.089,10.0,21,23
0.038,0.222,0.219,0.156,0.021,1.0,0,4,3,0.228,0.0,0.313,0.099,36,70
0.037,0.444,0.344,0.246,0.007,2.0,0,0,3,0.358,0.0,0.0,10.0,19,21
0.015,0.333,0.281,0.087,0.001,3.0,0,0,3,0.127,0.0,0.05,0.055,35,47
0.016,0.333,0.281,0.11,0.007,1.0,0,0,3,0.098,0.116,0.199,10.0,19,22
0.026,0.333,0.188,0.11,0.005,1.5,0,0,3,0.14,0.037,0.338,10.0,35,58
0.009,0.222,0.125,0.038,0.005,1.0,0,0,3,0.055,0.0,0.362,0.099,35,49
0.014,0.444,0.25,0.119,0.023,1.0,0,0,1,0.174,0.0,0.258,10.0,3,5
0.016,0.333,0.281,0.12,0.008,1.0,0,0,3,0.108,0.124,0.248,0.07,36,67
0.021,0.444,0.219,0.184,0.016,1.0,0,2,3,0.119,0.278,0.288,0.065,6,68
0.016,0.333,0.312,0.16,0.007,2.0,0,0,3,0.233,0.0,0.139,10.0,32,36
0.014,0.333,0.312,0.101,0.003,2.0,0,0,3,0.147,0.0,0.055,10.0,38,38
0.043,0.333,0.281,0.184,0.012,1.0,0,3,3,0.268,0.0,0.04,10.0,26,68
0.01,0.333,0.219,0.076,0.005,1.0,0,0,3,0.111,0.0,0.134,0.07,10,73
0.14,0.444,0.438,0.393,0.026,2.0,0,2,4,0.33,0.456,0.07,10.0,22,24
0.011,0.222,0.312,0.077,0.0,2.0,0,0,3,0.085,0.05,0.015,10.0,35,61
0.008,0.333,0.125,0.047,0.007,1.0,0,0,4,0.069,0.0,0.238,10.0,32,36
0.053,0.444,0.281,0.219,0.015,2.0,0,0,3,0.319,0.0,0.174,0.0,22,24
0.01,0.333,0.188,0.059,0.007,1.0,0,0,4,0.086,0.0,0.313,0.074,35,71
0.023,0.556,0.219,0.14,0.005,1.5,0,0,3,0.116,0.166,0.452,0.079,35,74
0.012,0.333,0.312,0.165,0.004,2.0,0,0,3,0.24,0.0,0.04,10.0,18,26
0.027,0.444,0.219,0.232,0.006,1.0,0,3,5,0.155,0.342,0.333,10.0,35,60
0.014,0.333,0.312,0.059,0.0,3.0,0,0,3,0.086,0.0,0.035,10.0,35,62
0.036,0.444,0.312,0.251,0.007,2.5,0,0,3,0.365,0.0,0.035,10.0,16,17
0.005,0.333,0.219,0.058,0.008,1.0,0,0,4,0.085,0.0,0.223,10.0,14,13
0.02,0.333,0.312,0.133,0.008,2.0,0,0,3,0.194,0.0,0.129,0.07,5,9
0.022,0.444,0.312,0.193,0.005,2.0,0,2,3,0.281,0.0,0.079,0.04,38,38
0.014,0.333,0.125,0.052,0.008,1.5,0,0,3,0.075,0.0,0.298,0.045,35,60
0.024,0.333,0.25,0.106,0.004,1.0,0,0,5,0.065,0.166,0.467,10.0,35,74
0.014,0.333,0.281,0.102,0.01,1.0,0,0,3,0.093,0.104,0.179,10.0,17,16
0.012,0.444,0.438,0.172,0.003,1.5,0,3,3,0.14,0.205,0.149,10.0,34,72
0.019,0.333,0.438,0.1,0.001,2.0,0,0,3,0.11,0.068,0.03,10.0,35,74
0.009,0.222,0.125,0.038,0.01,1.0,0,0,3,0.055,0.0,0.367,0.089,35,65
0.018,0.556,0.281,0.157,0.019,1.5,0,0,4,0.229,0.0,0.194,10.0,18,26
0.052,0.333,0.375,0.16,0.005,2.0,0,3,3,0.15,0.156,0.318,0.045,35,74
0.042,0.667,0.375,0.191,0.002,2.0,0,0,4,0.2,0.145,0.472,0.144,35,47
0.013,0.222,0.125,0.028,0.007,1.0,0,0,4,0.041,0.0,0.457,10.0,35,61
0.042,0.444,0.312,0.212,0.007,2.0,0,0,4,0.309,0.0,0.094,10.0,19,21
0.022,0.444,0.312,0.129,0.004,2.0,0,0,3,0.188,0.0,0.089,10.0,16,17
0.012,0.444,0.281,0.125,0.017,2.0,0,0,4,0.181,0.0,0.194,10.0,9,26
0.013,0.333,0.125,0.045,0.008,1.0,0,0,4,0.065,0.0,0.278,0.209,36,67
0.028,0.444,0.312,0.194,0.016,2.0,0,0,3,0.283,0.0,0.079,0.04,33,43
0.029,0.333,0.438,0.272,0.103,1.5,0,0,3,0.231,0.309,0.124,10.0,31,32
0.024,0.444,0.219,0.144,0.006,1.0,0,1,4,0.084,0.234,0.333,0.129,19,21
0.015,0.222,0.219,0.132,0.008,1.0,0,0,2,0.192,0.0,0.328,10.0,36,67
0.053,0.444,0.406,0.329,0.008,1.0,0,4,3,0.238,0.452,0.045,10.0,35,55
0.068,0.444,0.562,0.476,0.049,2.0,0,0,3,0.694,0.0,0.104,10.0,42,44
0.013,0.444,0.281,0.109,0.004,2.0,0,0,3,0.159,0.0,0.055,10.0,32,37
0.008,0.333,0.281,0.065,0.006,1.5,0,0,5,0.095,0.0,0.501,10.0,1,1
0.022,0.556,0.281,0.191,0.011,2.0,0,0,3,0.279,0.0,0.184,0.05,33,42
0.009,0.333,0.219,0.118,0.008,1.0,0,0,3,0.07,0.191,0.149,10.0,1,0
0.019,0.444,0.281,0.119,0.008,1.0,0,0,4,0.117,0.106,0.288,10.0,3,6
0.012,0.444,0.219,0.132,0.006,1.0,0,0,3,0.088,0.195,0.194,10.0,32,36
0.028,0.333,0.312,0.147,0.005,1.0,0,0,3,0.213,0.0,0.045,10.0,31,32
0.009,0.333,0.281,0.092,0.007,2.0,0,0,4,0.134,0.0,0.139,10.0,14,13
0.0,0.667,0.375,0.201,0.012,2.0,0,0,3,0.293,0.0,0.308,0.06,23,25
0.021,0.333,0.219,0.118,0.033,1.0,0,0,3,0.173,0.0,0.184,0.05,42,41
0.007,0.444,0.125,0.085,0.006,1.0,0,0,3,0.124,0.0,0.223,0.02,6,69
0.025,0.444,0.219,0.183,0.009,2.0,0,0,4,0.267,0.0,0.179,0.07,33,42
0.016,0.444,0.219,0.115,0.005,1.0,0,0,4,0.082,0.162,0.333,0.129,35,60
0.015,0.333,0.25,0.078,0.042,2.0,0,0,4,0.114,0.0,0.164,10.0,41,40
0.033,0.333,0.25,0.134,0.032,1.0,0,0,4,0.195,0.0,0.124,10.0,42,41
0.024,0.222,0.281,0.089,0.0,3.0,0,0,3,0.129,0.0,0.035,10.0,35,59
0.011,0.333,0.188,0.064,0.004,1.0,0,0,4,0.027,0.124,0.154,10.0,35,49
0.02,0.333,0.312,0.101,0.002,2.0,0,0,3,0.147,0.0,0.045,10.0,16,17
0.018,0.333,0.281,0.096,0.003,2.0,0,0,3,0.14,0.0,0.099,10.0,16,17
0.04,0.444,0.469,0.265,0.005,2.5,0,0,3,0.386,0.0,0.035,10.0,16,17
0.018,0.333,0.25,0.08,0.003,1.5,0,0,3,0.116,0.0,0.541,0.005,35,47
0.01,0.333,0.281,0.118,0.008,1.0,0,0,4,0.103,0.129,0.263,0.065,18,19
0.019,0.333,0.312,0.113,0.007,2.0,0,0,4,0.165,0.0,0.134,10.0,16,17
0.039,0.333,0.5,0.304,0.039,2.0,0,0,5,0.444,0.0,0.154,10.0,31,31
0.021,0.333,0.312,0.123,0.003,2.0,0,0,3,0.179,0.0,0.05,0.055,33,43
0.027,0.444,0.312,0.173,0.003,1.5,0,0,3,0.127,0.234,0.541,0.005,35,55
0.014,0.556,0.375,0.16,0.009,1.0,0,0,3,0.103,0.245,0.05,0.055,35,71
0.024,0.444,0.375,0.254,0.053,1.0,0,0,3,0.167,0.382,0.055,10.0,7,10
0.007,0.222,0.125,0.071,0.041,1.0,0,0,5,0.103,0.0,0.278,10.0,1,0
0.018,0.444,0.219,0.097,0.007,1.0,0,0,4,0.086,0.104,0.318,0.154,35,62
0.016,0.444,0.344,0.132,0.008,1.0,0,0,3,0.126,0.124,0.258,0.055,5,9
0.058,0.333,0.281,0.191,0.006,1.0,0,2,3,0.148,0.243,0.278,0.06,19,21
0.013,0.444,0.281,0.106,0.008,2.0,0,0,3,0.154,0.0,0.134,0.07,32,36
0.011,0.222,0.125,0.041,0.007,1.0,0,0,4,0.06,0.0,0.328,10.0,36,67
0.017,0.444,0.281,0.13,0.011,1.0,0,0,4,0.094,0.178,0.174,10.0,33,42
0.023,0.333,0.312,0.172,0.072,2.0,0,0,3,0.25,0.0,0.05,0.055,11,11
0.011,0.222,0.125,0.03,0.002,1.0,0,0,3,0.043,0.0,0.501,0.154,35,64
0.02,0.444,0.312,0.131,0.005,2.0,0,0,3,0.19,0.0,0.119,0.025,16,17
0.017,0.222,0.188,0.179,0.018,1.0,0,0,4,0.133,0.241,0.189,0.109,11,11
0.017,0.222,0.219,0.123,0.003,1.0,0,0,5,0.08,0.187,0.308,0.079,35,47
0.015,0.444,0.125,0.072,0.004,1.5,0,0,3,0.105,0.0,0.422,10.0,35,59
0.013,0.222,0.125,0.028,0.005,1.0,0,0,3,0.041,0.0,0.328,0.099,35,57
0.033,0.444,0.344,0.188,0.003,1.5,0,0,5,0.176,0.183,0.506,10.0,35,64
0.019,0.444,0.219,0.126,0.016,1.5,0,0,4,0.184,0.0,0.194,10.0,19,22
0.008,0.333,0.125,0.045,0.006,1.0,0,0,5,0.065,0.0,0.268,10.0,1,1
0.02,0.333,0.438,0.19,0.004,2.0,0,0,3,0.22,0.107,0.035,10.0,42,41
0.037,0.444,0.312,0.296,0.04,1.0,0,0,3,0.256,0.33,0.114,10.0,31,32
0.035,0.444,0.312,0.139,0.003,2.0,0,0,5,0.117,0.16,0.526,10.0,35,58
0.022,0.333,0.281,0.152,0.202,2.0,0,0,3,0.221,0.0,0.174,0.0,31,32
0.008,0.222,0.219,0.093,0.01,1.0,0,0,4,0.135,0.0,0.209,10.0,1,1
0.018,0.333,0.312,0.15,0.054,1.0,0,0,3,0.218,0.0,0.144,10.0,21,23
0.019,0.333,0.25,0.169,0.101,2.0,0,0,3,0.178,0.127,0.129,0.07,21,23
0.011,0.333,0.312,0.121,0.003,2.0,0,0,3,0.176,0.0,0.05,0.055,32,34
0.009,0.222,0.188,0.046,0.0,2.0,0,0,3,0.048,0.037,0.04,10.0,35,62
0.006,0.333,0.125,0.046,0.006,1.0,0,0,3,0.066,0.0,0.243,0.104,6,69
0.021,0.333,0.188,0.116,0.004,1.5,0,0,3,0.14,0.054,0.437,0.055,35,54
0.021,0.222,0.125,0.046,0.003,1.0,0,0,3,0.066,0.0,0.447,0.015,35,52
0.007,0.222,0.125,0.027,0.006,1.0,0,0,5,0.039,0.0,0.353,10.0,32,36
0.021,0.444,0.312,0.144,0.003,2.0,0,0,3,0.209,0.0,0.055,10.0,19,22
0.021,0.778,0.5,0.233,0.007,2.0,0,0,3,0.34,0.0,0.218,0.0,35,47
0.017,0.222,0.219,0.036,0.003,1.0,0,0,3,0.037,0.029,0.506,0.099,35,50
0.015,0.444,0.312,0.166,0.003,2.0,0,0,3,0.242,0.0,0.04,10.0,21,23
0.024,0.444,0.312,0.156,0.013,1.0,0,0,5,0.144,0.158,0.253,10.0,3,6
0.015,0.222,0.094,0.049,0.001,2.0,0,0,3,0.072,0.0,0.025,10.0,35,64
0.018,0.333,0.219,0.107,0.007,1.0,0,0,3,0.093,0.118,0.189,10.0,5,9
0.026,0.333,0.312,0.161,0.022,2.0,0,0,3,0.235,0.0,0.104,10.0,31,32
0.012,0.333,0.312,0.175,0.007,2.0,0,0,3,0.256,0.0,0.119,0.025,14,13
0.011,0.222,0.125,0.061,0.009,1.0,0,0,3,0.088,0.0,0.253,0.03,27,27
0.006,0.222,0.188,0.065,0.003,1.5,0,0,4,0.094,0.0,0.189,0.109,10,73
0.009,0.333,0.125,0.058,0.009,1.0,0,0,3,0.084,0.0,0.298,0.045,34,72
0.023,0.333,0.219,0.121,0.004,1.0,0,0,4,0.08,0.18,0.467,10.0,35,54
0.035,0.444,0.312,0.138,0.006,2.5,0,0,5,0.201,0.0,0.278,10.0,23,25
0.017,0.333,0.25,0.128,0.004,1.0,0,0,3,0.073,0.214,0.422,10.0,35,61
0.009,0.333,0.219,0.096,0.009,1.0,0,0,3,0.084,0.106,0.129,0.07,9,26
0.008,0.222,0.188,0.049,0.001,2.0,0,0,3,0.072,0.0,0.05,0.055,35,62
0.006,0.333,0.125,0.034,0.007,1.5,0,0,3,0.05,0.0,0.516,0.04,35,49
0.022,0.333,0.125,0.056,0.005,1.5,0,0,5,0.082,0.0,0.407,0.06,35,74
0.031,0.222,0.25,0.145,0.006,1.0,0,0,3,0.211,0.0,0.06,10.0,31,32
0.018,0.333,0.281,0.084,0.003,2.0,0,0,3,0.122,0.0,0.144,10.0,16,17
0.014,0.333,0.281,0.113,0.014,2.0,0,0,4,0.165,0.0,0.253,10.0,12,12
0.021,0.333,0.219,0.128,0.003,1.0,0,0,4,0.077,0.203,0.184,10.0,35,63
0.025,0.444,0.25,0.131,0.009,1.0,0,0,4,0.19,0.0,0.313,0.074,23,25
0.013,0.222,0.281,0.043,0.0,2.0,0,0,3,0.029,0.062,0.035,10.0,35,64
0.018,0.222,0.125,0.06,0.004,1.0,0,0,4,0.087,0.0,0.382,10.0,35,56
0.012,0.333,0.125,0.036,0.006,1.0,0,0,3,0.053,0.0,0.328,0.099,36,67
0.021,0.444,0.312,0.177,0.004,2.0,0,0,3,0.258,0.0,0.035,10.0,32,37
0.012,0.333,0.312,0.109,0.002,2.0,0,0,3,0.158,0.0,0.015,10.0,35,61
0.012,0.556,0.375,0.131,0.007,1.0,0,0,3,0.097,0.176,0.005,0.452,6,69
0.008,0.333,0.25,0.101,0.01,1.0,0,0,5,0.066,0.151,0.343,10.0,6,65
0.015,0.333,0.312,0.167,0.009,2.0,0,0,3,0.243,0.0,0.124,10.0,18,19
0.031,0.444,0.25,0.117,0.006,1.5,0,0,5,0.17,0.0,0.362,10.0,35,47
0.009,0.333,0.25,0.081,0.008,1.0,0,0,3,0.118,0.0,0.243,0.104,10,73
0.017,0.444,0.281,0.169,0.009,1.0,0,0,4,0.107,0.259,0.228,10.0,17,16
0.009,0.333,0.344,0.071,0.013,1.0,0,0,3,0.054,0.091,0.089,10.0,18,18
0.023,0.333,0.406,0.111,0.001,3.0,0,0,3,0.162,0.0,0.0,10.0,35,56
0.03,0.444,0.312,0.221,0.005,2.0,0,0,3,0.322,0.0,0.065,10.0,33,42
0.016,0.333,0.312,0.089,0.001,3.0,0,0,3,0.122,0.015,0.03,10.0,35,47
0.02,0.333,0.219,0.121,0.007,1.0,0,0,5,0.116,0.114,0.253,10.0,36,70
0.033,0.333,0.281,0.128,0.007,1.0,0,0,4,0.187,0.0,0.238,10.0,19,21
0.012,0.222,0.125,0.025,0.002,1.0,0,0,4,0.037,0.0,0.477,0.199,35,47
0.02,0.444,0.438,0.175,0.009,2.0,0,0,3,0.185,0.133,0.357,0.0,35,60
0.014,0.333,0.219,0.086,0.006,1.0,0,0,3,0.125,0.0,0.283,0.07,36,62
0.021,0.444,0.312,0.178,0.006,2.0,0,0,3,0.259,0.0,0.055,10.0,32,37
0.021,0.333,0.219,0.077,0.003,1.5,0,0,3,0.112,0.0,0.566,0.07,35,59
0.01,0.333,0.125,0.049,0.007,1.0,0,0,5,0.072,0.0,0.273,10.0,32,34
0.01,0.556,0.312,0.176,0.005,2.0,0,0,3,0.257,0.0,0.01,0.506,35,71
0.004,0.333,0.125,0.067,0.049,1.0,0,0,5,0.097,0.0,0.343,10.0,21,23
0.026,0.444,0.312,0.176,0.037,2.0,0,0,4,0.256,0.0,0.134,10.0,31,31
0.019,0.333,0.219,0.137,0.024,1.0,0,0,3,0.119,0.149,0.139,10.0,33,42
0.024,0.333,0.219,0.095,0.003,1.0,0,0,5,0.063,0.141,0.437,10.0,35,56
0.021,0.444,0.375,0.207,0.014,2.0,0,0,3,0.225,0.145,0.089,10.0,17,16
0.019,0.333,0.25,0.071,0.013,1.0,0,0,3,0.103,0.0,0.293,0.005,3,5
0.016,0.222,0.125,0.065,0.003,1.0,0,0,3,0.095,0.0,0.427,0.298,35,54
0.017,0.333,0.25,0.08,0.003,1.0,0,0,3,0.067,0.093,0.333,0.01,35,47
0.016,0.333,0.281,0.114,0.008,1.0,0,0,3,0.118,0.089,0.179,10.0,5,9
0.015,0.333,0.312,0.143,0.003,2.0,0,0,3,0.208,0.0,0.04,10.0,32,37
0.015,0.222,0.125,0.07,0.004,1.0,0,0,4,0.102,0.0,0.536,0.119,35,54
0.024,0.333,0.312,0.16,0.004,2.0,0,0,3,0.233,0.0,0.07,10.0,31,31
0.015,0.333,0.219,0.12,0.048,1.0,0,0,4,0.175,0.0,0.144,10.0,18,26
0.017,0.444,0.312,0.166,0.009,1.0,0,0,4,0.101,0.266,0.243,10.0,16,15
0.023,0.333,0.312,0.172,0.005,2.0,0,0,3,0.25,0.0,0.065,10.0,31,32
0.021,0.333,0.125,0.081,0.004,2.0,0,0,3,0.118,0.0,0.516,0.04,35,47
0.015,0.444,0.219,0.108,0.01,1.0,0,0,4,0.124,0.062,0.223,10.0,16,15
0.018,0.222,0.219,0.085,0.208,1.0,0,2,3,0.124,0.0,0.154,0.025,1,45
0.018,0.444,0.344,0.128,0.003,1.0,0,0,4,0.09,0.18,0.139,10.0,35,55
0.018,0.333,0.188,0.106,0.006,1.0,0,0,3,0.087,0.124,0.278,0.05,35,57
0.034,0.556,0.438,0.207,0.009,1.0,0,4,3,0.143,0.299,0.218,0.0,3,7
0.013,0.333,0.312,0.16,0.005,2.0,0,0,3,0.233,0.0,0.05,0.055,32,36
0.017,0.444,0.25,0.097,0.005,1.0,0,0,5,0.07,0.135,0.273,10.0,35,64
0.015,0.222,0.25,0.079,0.0,2.0,0,0,3,0.085,0.055,0.035,10.0,35,59
0.0,0.444,0.281,0.137,0.009,1.0,0,2,4,0.1,0.187,0.268,0.065,26,68
0.028,0.333,0.312,0.175,0.009,2.0,0,0,3,0.254,0.0,0.134,0.07,3,6
0.012,0.222,0.125,0.027,0.006,1.0,0,0,3,0.039,0.0,0.357,0.074,35,56
0.018,0.444,0.312,0.202,0.008,2.0,0,0,3,0.183,0.21,0.079,0.04,27,27
0.027,0.667,0.219,0.153,0.003,2.0,0,0,3,0.222,0.0,0.482,0.025,35,48
0.033,0.556,0.406,0.289,0.045,2.0,0,0,4,0.278,0.27,0.174,10.0,16,15
0.009,0.444,0.219,0.124,0.005,1.0,0,0,3,0.081,0.187,0.243,0.104,35,71
0.012,0.222,0.125,0.031,0.012,1.0,0,0,4,0.045,0.0,0.338,0.124,42,44
0.01,0.333,0.219,0.092,0.008,1.0,0,0,3,0.09,0.083,0.104,10.0,21,23
0.028,0.444,0.406,0.128,0.004,2.0,0,0,4,0.111,0.141,0.134,10.0,35,53
0.032,0.333,0.312,0.242,0.099,2.0,0,0,3,0.353,0.0,0.134,0.07,31,32
0.008,0.333,0.188,0.055,0.007,1.0,0,0,3,0.08,0.0,0.233,0.0,32,36
0.028,0.444,0.375,0.122,0.004,2.5,0,0,3,0.178,0.0,0.362,0.045,35,63
0.015,0.333,0.312,0.085,0.0,3.0,0,0,3,0.114,0.019,0.04,10.0,35,64
0.011,0.333,0.125,0.09,0.006,1.0,0,0,4,0.06,0.135,0.328,10.0,36,67
0.016,0.222,0.312,0.059,0.0,3.0,0,0,3,0.086,0.0,0.03,10.0,35,47
0.018,0.556,0.594,0.263,0.032,1.0,0,0,3,0.195,0.353,0.189,10.0,42,44
0.029,0.333,0.344,0.188,0.013,1.0,0,0,4,0.171,0.193,0.189,0.109,3,5
0.096,0.333,0.312,0.102,0.001,2.0,0,0,5,0.103,0.085,0.055,10.0,35,74
0.03,0.444,0.25,0.14,0.007,1.0,0,1,4,0.093,0.207,0.298,0.174,35,74
0.015,0.333,0.25,0.096,0.006,1.0,0,0,3,0.14,0.0,0.328,0.099,35,60
0.024,0.444,0.344,0.099,0.01,1.0,0,0,4,0.145,0.0,0.238,10.0,31,31
0.012,0.333,0.312,0.158,0.006,2.0,0,0,3,0.231,0.0,0.01,0.506,14,13
0.02,0.333,0.406,0.089,0.001,2.0,0,0,3,0.129,0.0,0.015,10.0,16,17
0.029,0.444,0.406,0.283,0.224,2.0,0,0,3,0.236,0.332,0.164,0.005,42,41
0.01,0.333,0.281,0.093,0.007,2.0,0,0,4,0.135,0.0,0.114,10.0,14,2
0.014,0.333,0.312,0.172,0.006,2.0,0,0,3,0.145,0.199,0.114,10.0,32,36
0.005,0.333,0.125,0.054,0.009,1.0,0,0,3,0.079,0.0,0.233,0.015,1,0
0.01,0.333,0.219,0.093,0.025,1.5,0,0,4,0.135,0.0,0.437,0.104,21,23
0.011,0.333,0.281,0.103,0.007,2.0,0,0,3,0.149,0.0,0.154,0.025,14,13
0.019,0.556,0.406,0.18,0.008,1.0,0,0,5,0.113,0.28,0.184,10.0,5,9
0.046,0.444,0.438,0.318,0.015,1.0,0,3,3,0.206,0.483,0.094,10.0,3,5
0.014,0.333,0.125,0.055,0.005,1.0,0,0,4,0.08,0.0,0.293,0.025,35,49
0.026,0.333,0.25,0.094,0.004,1.5,0,0,5,0.137,0.0,0.367,10.0,35,54
0.03,0.333,0.25,0.137,0.004,1.0,0,0,5,0.081,0.224,0.546,10.0,35,47
0.03,0.444,0.406,0.251,0.005,2.0,0,0,3,0.273,0.174,0.055,10.0,16,15
0.016,0.333,0.25,0.09,0.005,1.0,0,0,5,0.051,0.149,0.357,10.0,35,61
0.019,0.333,0.312,0.131,0.005,2.0,0,2,3,0.191,0.0,0.074,10.0,38,38
0.035,0.556,0.25,0.24,0.008,1.5,0,0,3,0.35,0.0,0.442,0.06,35,64
0.013,0.222,0.188,0.035,0.001,2.0,0,0,3,0.051,0.0,0.045,10.0,35,64
0.014,0.444,0.25,0.175,0.017,1.0,0,0,5,0.256,0.0,0.243,10.0,1,0
0.014,0.444,0.344,0.211,0.062,1.0,0,0,4,0.208,0.187,0.243,10.0,1,45
0.021,0.444,0.312,0.188,0.004,2.0,0,0,3,0.273,0.0,0.01,0.506,17,16
0.012,0.333,0.125,0.049,0.008,1.0,0,0,4,0.071,0.0,0.298,0.174,35,57
0.012,0.333,0.312,0.115,0.006,2.0,0,0,3,0.167,0.0,0.104,10.0,18,19
0.011,0.333,0.375,0.269,0.017,2.0,0,0,3,0.392,0.0,0.144,10.0,7,10
0.031,0.333,0.281,0.191,0.008,2.0,0,0,3,0.278,0.0,0.124,10.0,3,5
0.011,0.333,0.312,0.165,0.004,2.0,0,0,3,0.24,0.0,0.005,0.452,1,45
0.025,0.444,0.312,0.175,0.01,2.0,0,0,3,0.254,0.0,0.089,10.0,33,42
0.018,0.333,0.25,0.109,0.011,1.0,0,0,3,0.158,0.0,0.288,0.119,19,21
0.017,0.444,0.344,0.15,0.01,1.0,0,0,3,0.149,0.129,0.233,0.015,20,67
0.031,0.333,0.344,0.181,0.007,1.0,0,0,4,0.146,0.222,0.233,10.0,23,25
0.013,0.333,0.25,0.08,0.005,1.0,0,0,5,0.117,0.0,0.343,10.0,36,67
0.02,0.222,0.25,0.099,0.004,1.0,0,0,3,0.145,0.0,0.04,10.0,31,32
0.032,0.444,0.344,0.203,0.002,2.0,0,0,3,0.191,0.195,0.536,0.0,35,46
0.02,0.556,0.344,0.191,0.007,2.0,0,0,3,0.278,0.0,0.04,10.0,32,37
0.007,0.556,0.469,0.377,0.009,2.5,0,3,4,0.373,0.332,0.506,0.124,35,64
0.029,0.444,0.375,0.307,0.004,2.0,0,0,3,0.335,0.21,0.04,10.0,38,38
0.028,0.556,0.625,0.41,0.029,1.0,0,2,3,0.456,0.266,0.149,10.0,14,2
0.0,0.444,0.125,0.075,0.012,1.0,0,0,3,0.11,0.0,0.293,0.045,17,16
0.023,0.222,0.125,0.089,0.006,1.0,0,0,4,0.05,0.149,0.338,0.124,35,58
0.021,0.333,0.281,0.103,0.008,1.0,0,0,4,0.094,0.104,0.233,10.0,31,31
0.018,0.333,0.281,0.11,0.007,1.0,0,0,3,0.096,0.12,0.164,0.005,31,31
0.016,0.333,0.219,0.097,0.011,1.0,0,0,4,0.142,0.0,0.263,0.065,17,16
0.012,0.444,0.281,0.118,0.006,1.0,0,0,3,0.117,0.104,0.149,10.0,18,19
0.023,0.333,0.281,0.175,0.008,1.0,0,0,3,0.133,0.23,0.179,10.0,16,15
0.019,0.444,0.312,0.193,0.005,2.0,0,0,3,0.281,0.0,0.04,10.0,38,38
0.031,0.444,0.312,0.23,0.008,2.0,0,0,3,0.335,0.0,0.035,10.0,31,31
0.024,0.333,0.219,0.14,0.014,1.0,0,0,3,0.113,0.17,0.278,0.05,3,4
